Dagur;Tími;ID;Námskeið;Bygging;Stofa;Fjöldi;Lengd prófs;Sérnemar;Fjöldinema; Hámarksæti; Fjöldinámskeiða
2019.12.9;13:30;10091920196;STJ301M;Stakkahlid_Hamar;H205;9;3;FALSE;18;25;2
2019.12.9;13:30;10091920196;STJ301M;Stakkahlid_Hamar;H207;12;3;FALSE;24;34;2
2019.12.9;13:30;10091920196;STJ301M;Stakkahlid_Hamar;H209;6;3;FALSE;14;16;2
2019.12.9;13:30;70768720196;TJO108F;Arnagardur;A201;9;3;FALSE;25;48;2
2019.12.9;13:30;08711120196;TOL101G;Askja;Askja130;13;3;FALSE;20;20;2
2019.12.9;13:30;08711120196;TOL101G;Askja;Askja131;20;3;FALSE;30;30;2
2019.12.9;13:30;08711120196;TOL101G;Arnagardur;A201;16;3;FALSE;25;48;2
2019.12.9;13:30;08711120196;TOL101G;Arnagardur;A301;16;3;FALSE;25;48;3
2019.12.9;13:30;08711120196;TOL101G;Arnagardur;A304;7;3;FALSE;7;20;1
2019.12.9;13:30;08711120196;TOL101G;Arnagardur;A311;9;3;FALSE;9;26;1
2019.12.9;13:30;08711120196;TOL101G;Logberg;L102;9;3;FALSE;25;25;2
2019.12.9;13:30;08711120196;TOL101G;Logberg;L103;9;3;FALSE;25;25;2
2019.12.9;13:30;08711120196;TOL101G;Stakkahlid_Hamar;H209;8;3;FALSE;14;16;2
2019.12.9;13:30;08711120196;TOL101G;Stakkahlid_Klettur;K204;13;3;FALSE;20;20;2
2019.12.9;13:30;08711120196;TOL101G;Stakkahlid_Klettur;K206;13;3;FALSE;20;20;2
2019.12.9;13:30;08711120196;TOL101G;Stakkahlid_Klettur;K208;16;3;FALSE;25;25;2
2019.12.9;13:30;08711120196;TOL101G;HusVigdisar;VHV007;16;3;FALSE;44;44;2
2019.12.9;13:30;08711120196;TOL101G;VR_2;V147;7;3;FALSE;7;15;1
2019.12.9;13:30;08711120196;TOL101G;VR_2;V152;12;3;FALSE;21;36;2
2019.12.9;13:30;08711120196;TOL101G;VR_2;V155;8;3;FALSE;8;22;1
2019.12.9;13:30;08711120196;TOL101G;VR_2;V156;8;3;FALSE;8;22;1
2019.12.9;13:30;08711120196;TOL101G;VR_2;V258;8;3;FALSE;8;22;1
2019.12.9;13:30;08711120196;TOL101G;VR_2;V261;10;3;FALSE;10;30;1
2019.12.9;13:30;05506020196;ISE002G;Haskolatorg;HT104;18;3;FALSE;18;54;1
2019.12.9;13:30;05506020196;ISE002G;Haskolatorg;HT105;29;3;FALSE;58;85;2
2019.12.9;13:30;05506020196;ISE002G;Oddi;O201;23;3;FALSE;44;44;2
2019.12.9;13:30;05506020196;ISE002G;Stakkahlid_Klettur;K205;20;3;FALSE;20;20;1
2019.12.9;13:30;05506020196;ISE002G;Stakkahlid_Klettur;K207;9;3;FALSE;25;25;2
2019.12.9;13:30;02083220196;LEI501G;Eirberg;E203C;8;3;FALSE;33;50;3
2019.12.9;13:30;02083220196;LEI501G;Stakkahlid_Klettur;K202;7;3;FALSE;15;15;2
2019.12.9;13:30;70755620196;GSL307G;VR_2;V152;9;3;FALSE;21;36;2
2019.12.9;13:30;70840320196;LEI107G;Logberg;L102;16;3;FALSE;25;25;2
2019.12.9;13:30;70840320196;LEI107G;Logberg;L103;16;3;FALSE;25;25;2
2019.12.9;13:30;70840320196;LEI107G;Stakkahlid_Hamar;H101;8;3;FALSE;8;22;1
2019.12.9;13:30;70840320196;LEI107G;Stakkahlid_Hamar;H201;9;3;FALSE;9;25;1
2019.12.9;13:30;70840320196;LEI107G;Stakkahlid_Hamar;H202;7;3;FALSE;7;19;1
2019.12.9;13:30;70840320196;LEI107G;Stakkahlid_Hamar;H203;7;3;FALSE;7;19;1
2019.12.9;13:30;70840320196;LEI107G;Stakkahlid_Hamar;H204;7;3;FALSE;7;20;1
2019.12.9;13:30;70840320196;LEI107G;Stakkahlid_Hamar;H205;9;3;FALSE;18;25;2
2019.12.9;13:30;70840320196;LEI107G;Stakkahlid_Hamar;H206;8;3;FALSE;13;22;2
2019.12.9;13:30;70840320196;LEI107G;Stakkahlid_Hamar;H207;12;3;FALSE;24;34;2
2019.12.9;13:30;70840320196;LEI107G;Stakkahlid_Klettur;K202;8;3;FALSE;15;15;2
2019.12.9;13:30;70840320196;LEI107G;HusVigdisar;VHV007;28;3;FALSE;44;44;2
