Dagur;Tími;ID;Námskeið;Bygging;Stofa;Fjöldi;Lengd prófs;Sérnemar;Fjöldinema; Hámarksæti; Fjöldinámskeiða
2019.12.3;13:30;70445420196;STA108G;Stakkahlid_Klettur;K202;8;3;FALSE;15;15;2
2019.12.3;13:30;70445420196;STA108G;Stakkahlid_Klettur;K207;15;3;FALSE;25;25;2
2019.12.3;13:30;05750220196;TYS103G;VR_2;V155;12;3;FALSE;22;22;2
2019.12.3;13:30;05700220196;SAN107G;Eirberg;E201C;9;3;FALSE;25;40;2
2019.12.3;13:30;05500520196;ISE014G;Arnagardur;A201;16;3;FALSE;23;48;2
2019.12.3;13:30;05500520196;ISE014G;Arnagardur;A311;10;3;FALSE;23;26;2
2019.12.3;13:30;05500520196;ISE014G;Stakkahlid_Klettur;K204;9;3;FALSE;20;20;2
2019.12.3;13:30;05500520196;ISE014G;Stakkahlid_Klettur;K206;12;3;FALSE;20;20;2
2019.12.3;13:30;10046120196;FEL306G;Eirberg;E203C;21;3;FALSE;43;50;2
2019.12.3;13:30;10046120196;FEL306G;Oddi;O201;44;3;FALSE;44;44;1
2019.12.3;13:30;10046120196;FEL306G;Stakkahlid_Hamar;H101;8;3;FALSE;8;22;1
2019.12.3;13:30;10046120196;FEL306G;Stakkahlid_Hamar;H205;9;3;FALSE;9;25;1
2019.12.3;13:30;10046120196;FEL306G;Stakkahlid_Hamar;H206;8;3;FALSE;8;22;1
2019.12.3;13:30;10046120196;FEL306G;Stakkahlid_Hamar;H207;12;3;FALSE;12;34;1
2019.12.3;13:30;70834820196;JAR513M;Stakkahlid_Klettur;K202;7;3;FALSE;15;15;2
2019.12.3;13:30;70834820196;JAR513M;VR_2;V147;7;3;FALSE;15;15;2
2019.12.3;13:30;70834820196;JAR513M;VR_2;V261;10;3;FALSE;18;30;2
2019.12.3;13:30;05402220196;ISL301G;Haskolatorg;HT104;10;3;FALSE;37;54;3
2019.12.3;13:30;05402220196;ISL301G;Logberg;L102;9;3;FALSE;25;25;2
2019.12.3;13:30;05050120196;ISL306G;Arnagardur;A311;13;3;FALSE;23;26;2
2019.12.3;13:30;10101320196;TJO103G;Eirberg;E103C;10;3;FALSE;27;50;2
2019.12.3;13:30;10101320196;TJO103G;Stakkahlid_Klettur;K205;9;3;FALSE;20;20;2
2019.12.3;13:30;05000220196;ABF305G;Haskolatorg;HT104;9;3;FALSE;37;54;3
2019.12.3;13:30;05000220196;ABF305G;Stakkahlid_Klettur;K206;8;3;FALSE;20;20;2
